rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.1,9,0,81,0,140.5100091000204,None,140.5100091000204,None,140.5100091000204,None,left,0.6459482999634929,140.59310880000703,None,140.5100091000204,None,141.27773720002733,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.5,9,1,82,4,141.49262949998956,None,141.49262949998956,None,141.49262949998956,None,right,0.7033191000227816,141.57587800000329,None,141.49262949998956,None,142.31021110003348,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.6,9,2,83,6,142.52482130000135,None,142.52482130000135,None,142.52482130000135,None,right,0.7769857000093907,142.6081034000381,None,142.52482130000135,None,143.40971740003442,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.9,9,3,84,8,143.6240885000443,None,143.6240885000443,None,143.6240885000443,None,right,0.6202706000185572,143.70687789999647,None,143.6240885000443,None,144.35644380003214,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.7,9,4,85,7,144.55729750002502,None,144.55729750002502,None,144.55729750002502,None,right,0.9832986000110395,144.63964040001156,None,144.55729750002502,None,145.64091310004005,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.45,9,5,86,3,145.85568189999321,None,145.85568189999321,None,145.85568189999321,None,left,1.2207547999569215,145.93835730000865,None,145.85568189999321,None,147.18949489999795,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.3,9,6,87,1,147.4036594000063,None,147.4036594000063,None,147.4036594000063,None,left,0.713168999995105,147.48702810000395,None,147.4036594000063,None,148.222222100012,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.55,9,7,88,5,148.43682639999315,None,148.43682639999315,None,148.43682639999315,None,right,0.6237001999979839,148.51949949999107,None,148.43682639999315,None,149.17111960001057,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.4,9,8,89,2,149.38536390004447,None,149.38536390004447,None,149.38536390004447,None,left,5.96283749997383,149.46841430000495,None,149.38536390004447,None,155.44952730002115,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.7,10,0,90,7,155.6634840000188,None,155.6634840000188,None,155.6634840000188,None,right,1.0936329999822192,155.7466115000425,None,155.6634840000188,None,156.86487340001622,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.9,10,1,91,8,157.0791179999942,None,157.0791179999942,None,157.0791179999942,None,right,0.6207702000392601,157.16217349999351,None,157.0791179999942,None,157.81368090002798,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.6,10,2,92,6,158.0285603000084,None,158.0285603000084,None,158.0285603000084,None,right,0.7452559999655932,158.11106230004225,None,158.0285603000084,None,158.87956770003075,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.4,10,3,93,2,159.0938517000177,None,159.0938517000177,None,159.0938517000177,None,left,1.2789649000042118,159.1773802000098,None,159.0938517000177,None,160.4823823000188,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.5,10,4,94,4,160.69413110002642,None,160.69413110002642,None,160.69413110002642,None,right,0.6700326999998651,160.77677759999642,None,160.69413110002642,None,161.46523170004366,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.3,10,5,95,1,161.67639640002744,None,161.67639640002744,None,161.67639640002744,None,left,0.6638422000105493,161.7589915000135,None,161.67639640002744,None,162.44706269999733,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.55,10,6,96,5,162.65779490000568,None,162.65779490000568,None,162.65779490000568,None,right,0.5136491999728605,162.74115380004514,None,162.65779490000568,None,163.28059090004535,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.45,10,7,97,3,163.4899005999905,None,163.4899005999905,None,163.4899005999905,None,right,0.6131824000040069,163.57285210001282,None,163.4899005999905,None,164.20879699999932,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.1,10,8,98,0,164.4228804000304,None,164.4228804000304,None,164.4228804000304,None,left,1.310612500004936,164.50558430003002,None,164.4228804000304,None,165.84072480001487,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.4,11,0,99,2,166.054248200031,None,166.054248200031,None,166.054248200031,None,left,1.7749234999646433,166.13754620001419,None,166.054248200031,None,167.94218960002763,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
0.45,11,1,100,3,168.15245900000446,None,168.15245900000446,None,168.15245900000446,None,left,1.2771572000347078,168.23594889999367,None,168.15245900000446,None,169.53685949998908,None,t_rgb,001,2022_Jan_22_1902,contrast,2021.2.3,59.967641451637995,
