rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.9,0,0,0,8,13.376456400030293,None,13.376456400030293,None,13.376456400030293,None,right,2.83467249997193,13.46455060003791,None,13.376456400030293,None,16.34520490001887,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.55,0,1,1,5,16.54587110003922,None,16.54587110003922,None,16.54587110003922,None,right,1.478845799982082,16.628357300010975,None,16.54587110003922,None,18.131938100035768,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.7,0,2,2,7,18.343744800018612,None,18.343744800018612,None,18.343744800018612,None,right,0.7684174999594688,18.426848800037988,None,18.343744800018612,None,19.211281600000802,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.5,0,3,3,4,19.425849699997343,None,19.425849699997343,None,19.425849699997343,None,left,3.6241748000029474,19.509225700050592,None,19.425849699997343,None,23.15832510002656,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.45,0,4,4,3,23.372687400027644,None,23.372687400027644,None,23.372687400027644,None,left,1.1329919999698177,23.45589090004796,None,23.372687400027644,None,24.60690270003397,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.4,0,5,5,2,24.821243400045205,None,24.821243400045205,None,24.821243400045205,None,left,1.4610717000323348,24.90434590005316,None,24.821243400045205,None,26.3888204000541,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.1,0,6,6,0,26.60277420002967,None,26.60277420002967,None,26.60277420002967,None,left,0.7650350999902003,26.686097500030883,None,26.60277420002967,None,27.487054000026546,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.6,0,7,7,6,27.70207230001688,None,27.70207230001688,None,27.70207230001688,None,right,0.737998399999924,27.78523259999929,None,27.70207230001688,None,28.553157000045758,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.3,0,8,8,1,28.768001400050707,None,28.768001400050707,None,28.768001400050707,None,left,3.5921170999645256,28.851122200023383,None,28.768001400050707,None,32.464377199998125,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.4,1,0,9,2,32.66447940003127,None,32.66447940003127,None,32.66447940003127,None,right,1.3115940999705344,32.74767320003593,None,32.66447940003127,None,34.08005550003145,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.6,1,1,10,6,34.28008660004707,None,34.28008660004707,None,34.28008660004707,None,right,0.6251868000254035,34.36347150005167,None,34.28008660004707,None,35.01430340000661,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.45,1,2,11,3,35.2287428000127,None,35.2287428000127,None,35.2287428000127,None,right,1.4194107000366785,35.31192700000247,None,35.2287428000127,None,36.76066330005415,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.5,1,3,12,4,36.961734500015154,None,36.961734500015154,None,36.961734500015154,None,right,1.8639250000123866,37.04395860002842,None,36.961734500015154,None,38.928102000034414,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.1,1,4,13,0,39.14482010004576,None,39.14482010004576,None,39.14482010004576,None,left,0.8499514000141062,39.22532320005121,None,39.14482010004576,None,40.09349260001909,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.7,1,5,14,7,40.30965280003147,None,40.30965280003147,None,40.30965280003147,None,right,0.8043409999809228,40.39092050003819,None,40.30965280003147,None,41.22578600002453,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.9,1,6,15,8,41.440230900014285,None,41.440230900014285,None,41.440230900014285,None,right,0.6807348000002094,41.52334010001505,None,41.440230900014285,None,42.22488970000995,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.55,1,7,16,5,42.439322000020184,None,42.439322000020184,None,42.439322000020184,None,right,0.8173299999907613,42.52230569999665,None,42.439322000020184,None,43.37179980002111,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.3,1,8,17,1,43.57289470004616,None,43.57289470004616,None,43.57289470004616,None,left,1.3006455000140704,43.65485059999628,None,43.57289470004616,None,44.972728900029324,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.9,2,0,18,8,45.18689450004604,None,45.18689450004604,None,45.18689450004604,None,right,0.5340602999785915,45.26999890001025,None,45.18689450004604,None,45.82219160004752,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.6,2,1,19,6,46.03624650003621,None,46.03624650003621,None,46.03624650003621,None,right,1.0293984999880195,46.11940680001862,None,46.03624650003621,None,47.17058040003758,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.1,2,2,20,0,47.384980500035454,None,47.384980500035454,None,47.384980500035454,None,left,0.7513819000450894,47.46799070003908,None,47.384980500035454,None,48.25278760003857,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
0.3,2,3,21,1,48.46743509999942,None,48.46743509999942,None,48.46743509999942,None,left,2.182055000041146,48.550437600002624,None,48.46743509999942,None,50.751084400049876,None,t,001,2022_Jan_22_1837,contrast,2021.2.3,60.16905097802823,
