3.3172 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.3698 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016F4F7F5D30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000016F4F7DD240>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.3711 	EXP 	window1: mouseVisible = True
17.3712 	EXP 	window1: recordFrameIntervals = False
17.5337 	EXP 	window1: recordFrameIntervals = True
17.7174 	EXP 	window1: recordFrameIntervals = False
18.4884 	EXP 	Created text_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_instruction', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
18.4923 	EXP 	Created patch_background = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([ 1, -1, -1]), fillColorSpace='rgb', fillRGB=array([ 1, -1, -1]), interpolate=True, lineColor=array([ 1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([ 1, -1, -1]), lineWidth=1, name='patch_background', opacity=1, ori=0.0, pos=array([-300.,    0.]), size=array([300., 300.]), units='pix', vertices=ndarray(...), win=Window(...))
18.4938 	EXP 	Created patch_foreground = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([ 0.5, -1. , -1. ]), fillColorSpace='rgb', fillRGB=array([ 0.5, -1. , -1. ]), interpolate=True, lineColor=array([ 0.5, -1. , -1. ]), lineColorSpace='rgb', lineRGB=array([ 0.5, -1. , -1. ]), lineWidth=1, name='patch_foreground', opacity=1, ori=0.0, pos=array([-300.,    0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.4957 	EXP 	Created patch_test = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1, name='patch_test', opacity=1, ori=0.0, pos=array([300.,   0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.5131 	EXP 	Created text_task = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_task', opacity=1, ori=0, pos=array([0.  , 0.45]), rgb=UNKNOWN, text='select brighter patch', units='height', win=Window(...), wrapWidth=1)
18.5341 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='.', units='height', win=Window(...), wrapWidth=1)
18.5597 	EXP 	Created text_bye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_bye', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Experiment is over\n\nTHANK YOU!', units='height', win=Window(...), wrapWidth=1)
18.6171 	EXP 	text_instruction: autoDraw = True
19.6794 	DATA 	Keypress: space
19.7029 	EXP 	Imported design.xlsx as conditions, 9 conditions, 1 params
19.7075 	EXP 	Created sequence: random, trialTypes=9, nReps=30, seed=None
19.7080 	EXP 	New trial (rep=0, index=0): {'rgb_luminance': 0.9}
19.7232 	EXP 	text_instruction: autoDraw = False
19.7232 	EXP 	patch_background: autoDraw = True
19.7232 	EXP 	patch_foreground: autoDraw = True
19.7232 	EXP 	patch_test: autoDraw = True
19.7232 	EXP 	text_task: autoDraw = True
28.6086 	DATA 	Keypress: right
28.6137 	EXP 	patch_background: autoDraw = False
28.6137 	EXP 	patch_foreground: autoDraw = False
28.6137 	EXP 	patch_test: autoDraw = False
28.6137 	EXP 	text_task: autoDraw = False
28.6137 	EXP 	text: autoDraw = True
28.8086 	EXP 	New trial (rep=0, index=1): {'rgb_luminance': 0.55}
28.8243 	EXP 	text: autoDraw = False
28.8243 	EXP 	patch_background: autoDraw = True
28.8243 	EXP 	patch_foreground: autoDraw = True
28.8243 	EXP 	patch_test: autoDraw = True
28.8243 	EXP 	text_task: autoDraw = True
31.4027 	DATA 	Keypress: right
31.4077 	EXP 	patch_background: autoDraw = False
31.4077 	EXP 	patch_foreground: autoDraw = False
31.4077 	EXP 	patch_test: autoDraw = False
31.4077 	EXP 	text_task: autoDraw = False
31.4077 	EXP 	text: autoDraw = True
31.6056 	EXP 	New trial (rep=0, index=2): {'rgb_luminance': 0.45}
31.6213 	EXP 	text: autoDraw = False
31.6213 	EXP 	patch_background: autoDraw = True
31.6213 	EXP 	patch_foreground: autoDraw = True
31.6213 	EXP 	patch_test: autoDraw = True
31.6213 	EXP 	text_task: autoDraw = True
32.9178 	DATA 	Keypress: left
32.9228 	EXP 	patch_background: autoDraw = False
32.9228 	EXP 	patch_foreground: autoDraw = False
32.9228 	EXP 	patch_test: autoDraw = False
32.9228 	EXP 	text_task: autoDraw = False
32.9228 	EXP 	text: autoDraw = True
33.1208 	EXP 	New trial (rep=0, index=3): {'rgb_luminance': 0.7}
33.1369 	EXP 	text: autoDraw = False
33.1369 	EXP 	patch_background: autoDraw = True
33.1369 	EXP 	patch_foreground: autoDraw = True
33.1369 	EXP 	patch_test: autoDraw = True
33.1369 	EXP 	text_task: autoDraw = True
33.7887 	DATA 	Keypress: right
33.8029 	EXP 	patch_background: autoDraw = False
33.8029 	EXP 	patch_foreground: autoDraw = False
33.8029 	EXP 	patch_test: autoDraw = False
33.8029 	EXP 	text_task: autoDraw = False
33.8029 	EXP 	text: autoDraw = True
33.9870 	EXP 	New trial (rep=0, index=4): {'rgb_luminance': 0.3}
34.0030 	EXP 	text: autoDraw = False
34.0030 	EXP 	patch_background: autoDraw = True
34.0030 	EXP 	patch_foreground: autoDraw = True
34.0030 	EXP 	patch_test: autoDraw = True
34.0030 	EXP 	text_task: autoDraw = True
34.9706 	DATA 	Keypress: left
34.9852 	EXP 	patch_background: autoDraw = False
34.9852 	EXP 	patch_foreground: autoDraw = False
34.9852 	EXP 	patch_test: autoDraw = False
34.9852 	EXP 	text_task: autoDraw = False
34.9852 	EXP 	text: autoDraw = True
35.1692 	EXP 	New trial (rep=0, index=5): {'rgb_luminance': 0.4}
35.1848 	EXP 	text: autoDraw = False
35.1848 	EXP 	patch_background: autoDraw = True
35.1848 	EXP 	patch_foreground: autoDraw = True
35.1848 	EXP 	patch_test: autoDraw = True
35.1848 	EXP 	text_task: autoDraw = True
36.7144 	DATA 	Keypress: right
36.7194 	EXP 	patch_background: autoDraw = False
36.7194 	EXP 	patch_foreground: autoDraw = False
36.7194 	EXP 	patch_test: autoDraw = False
36.7194 	EXP 	text_task: autoDraw = False
36.7194 	EXP 	text: autoDraw = True
36.9175 	EXP 	New trial (rep=0, index=6): {'rgb_luminance': 0.6}
36.9334 	EXP 	text: autoDraw = False
36.9334 	EXP 	patch_background: autoDraw = True
36.9334 	EXP 	patch_foreground: autoDraw = True
36.9334 	EXP 	patch_test: autoDraw = True
36.9334 	EXP 	text_task: autoDraw = True
37.9135 	DATA 	Keypress: right
37.9185 	EXP 	patch_background: autoDraw = False
37.9185 	EXP 	patch_foreground: autoDraw = False
37.9185 	EXP 	patch_test: autoDraw = False
37.9185 	EXP 	text_task: autoDraw = False
37.9185 	EXP 	text: autoDraw = True
38.1166 	EXP 	New trial (rep=0, index=7): {'rgb_luminance': 0.1}
38.1327 	EXP 	text: autoDraw = False
38.1327 	EXP 	patch_background: autoDraw = True
38.1327 	EXP 	patch_foreground: autoDraw = True
38.1327 	EXP 	patch_test: autoDraw = True
38.1327 	EXP 	text_task: autoDraw = True
38.9275 	DATA 	Keypress: left
38.9654 	EXP 	patch_background: autoDraw = False
38.9654 	EXP 	patch_foreground: autoDraw = False
38.9654 	EXP 	patch_test: autoDraw = False
38.9654 	EXP 	text_task: autoDraw = False
38.9654 	EXP 	text: autoDraw = True
39.1491 	EXP 	New trial (rep=0, index=8): {'rgb_luminance': 0.5}
39.1651 	EXP 	text: autoDraw = False
39.1651 	EXP 	patch_background: autoDraw = True
39.1651 	EXP 	patch_foreground: autoDraw = True
39.1651 	EXP 	patch_test: autoDraw = True
39.1651 	EXP 	text_task: autoDraw = True
40.9598 	DATA 	Keypress: left
40.9819 	EXP 	patch_background: autoDraw = False
40.9819 	EXP 	patch_foreground: autoDraw = False
40.9819 	EXP 	patch_test: autoDraw = False
40.9819 	EXP 	text_task: autoDraw = False
40.9819 	EXP 	text: autoDraw = True
41.1808 	EXP 	New trial (rep=1, index=0): {'rgb_luminance': 0.7}
41.1976 	EXP 	text: autoDraw = False
41.1976 	EXP 	patch_background: autoDraw = True
41.1976 	EXP 	patch_foreground: autoDraw = True
41.1976 	EXP 	patch_test: autoDraw = True
41.1976 	EXP 	text_task: autoDraw = True
41.8264 	DATA 	Keypress: right
41.8314 	EXP 	patch_background: autoDraw = False
41.8314 	EXP 	patch_foreground: autoDraw = False
41.8314 	EXP 	patch_test: autoDraw = False
41.8314 	EXP 	text_task: autoDraw = False
41.8314 	EXP 	text: autoDraw = True
42.0301 	EXP 	New trial (rep=1, index=1): {'rgb_luminance': 0.55}
42.0458 	EXP 	text: autoDraw = False
42.0458 	EXP 	patch_background: autoDraw = True
42.0458 	EXP 	patch_foreground: autoDraw = True
42.0458 	EXP 	patch_test: autoDraw = True
42.0458 	EXP 	text_task: autoDraw = True
42.7594 	DATA 	Keypress: right
42.7644 	EXP 	patch_background: autoDraw = False
42.7644 	EXP 	patch_foreground: autoDraw = False
42.7644 	EXP 	patch_test: autoDraw = False
42.7644 	EXP 	text_task: autoDraw = False
42.7644 	EXP 	text: autoDraw = True
42.9627 	EXP 	New trial (rep=1, index=2): {'rgb_luminance': 0.6}
42.9781 	EXP 	text: autoDraw = False
42.9781 	EXP 	patch_background: autoDraw = True
42.9781 	EXP 	patch_foreground: autoDraw = True
42.9781 	EXP 	patch_test: autoDraw = True
42.9781 	EXP 	text_task: autoDraw = True
43.6608 	DATA 	Keypress: right
43.6658 	EXP 	patch_background: autoDraw = False
43.6658 	EXP 	patch_foreground: autoDraw = False
43.6658 	EXP 	patch_test: autoDraw = False
43.6658 	EXP 	text_task: autoDraw = False
43.6658 	EXP 	text: autoDraw = True
43.8615 	EXP 	New trial (rep=1, index=3): {'rgb_luminance': 0.3}
43.8776 	EXP 	text: autoDraw = False
43.8776 	EXP 	patch_background: autoDraw = True
43.8776 	EXP 	patch_foreground: autoDraw = True
43.8776 	EXP 	patch_test: autoDraw = True
43.8776 	EXP 	text_task: autoDraw = True
45.1932 	DATA 	Keypress: left
45.2285 	EXP 	patch_background: autoDraw = False
45.2285 	EXP 	patch_foreground: autoDraw = False
45.2285 	EXP 	patch_test: autoDraw = False
45.2285 	EXP 	text_task: autoDraw = False
45.2285 	EXP 	text: autoDraw = True
45.4270 	EXP 	New trial (rep=1, index=4): {'rgb_luminance': 0.45}
45.4427 	EXP 	text: autoDraw = False
45.4427 	EXP 	patch_background: autoDraw = True
45.4427 	EXP 	patch_foreground: autoDraw = True
45.4427 	EXP 	patch_test: autoDraw = True
45.4427 	EXP 	text_task: autoDraw = True
48.0067 	DATA 	Keypress: left
48.0118 	EXP 	patch_background: autoDraw = False
48.0118 	EXP 	patch_foreground: autoDraw = False
48.0118 	EXP 	patch_test: autoDraw = False
48.0118 	EXP 	text_task: autoDraw = False
48.0118 	EXP 	text: autoDraw = True
48.2081 	EXP 	New trial (rep=1, index=5): {'rgb_luminance': 0.5}
48.2240 	EXP 	text: autoDraw = False
48.2240 	EXP 	patch_background: autoDraw = True
48.2240 	EXP 	patch_foreground: autoDraw = True
48.2240 	EXP 	patch_test: autoDraw = True
48.2240 	EXP 	text_task: autoDraw = True
50.2530 	DATA 	Keypress: right
50.2579 	EXP 	patch_background: autoDraw = False
50.2579 	EXP 	patch_foreground: autoDraw = False
50.2579 	EXP 	patch_test: autoDraw = False
50.2579 	EXP 	text_task: autoDraw = False
50.2579 	EXP 	text: autoDraw = True
50.4558 	EXP 	New trial (rep=1, index=6): {'rgb_luminance': 0.9}
50.4718 	EXP 	text: autoDraw = False
50.4718 	EXP 	patch_background: autoDraw = True
50.4718 	EXP 	patch_foreground: autoDraw = True
50.4718 	EXP 	patch_test: autoDraw = True
50.4718 	EXP 	text_task: autoDraw = True
51.3688 	DATA 	Keypress: right
51.3925 	EXP 	patch_background: autoDraw = False
51.3925 	EXP 	patch_foreground: autoDraw = False
51.3925 	EXP 	patch_test: autoDraw = False
51.3925 	EXP 	text_task: autoDraw = False
51.3925 	EXP 	text: autoDraw = True
51.5883 	EXP 	New trial (rep=1, index=7): {'rgb_luminance': 0.1}
51.6041 	EXP 	text: autoDraw = False
51.6041 	EXP 	patch_background: autoDraw = True
51.6041 	EXP 	patch_foreground: autoDraw = True
51.6041 	EXP 	patch_test: autoDraw = True
51.6041 	EXP 	text_task: autoDraw = True
52.4283 	DATA 	Keypress: left
52.4555 	EXP 	patch_background: autoDraw = False
52.4555 	EXP 	patch_foreground: autoDraw = False
52.4555 	EXP 	patch_test: autoDraw = False
52.4555 	EXP 	text_task: autoDraw = False
52.4555 	EXP 	text: autoDraw = True
52.6538 	EXP 	New trial (rep=1, index=8): {'rgb_luminance': 0.4}
52.6699 	EXP 	text: autoDraw = False
52.6699 	EXP 	patch_background: autoDraw = True
52.6699 	EXP 	patch_foreground: autoDraw = True
52.6699 	EXP 	patch_test: autoDraw = True
52.6699 	EXP 	text_task: autoDraw = True
53.9187 	DATA 	Keypress: left
53.9238 	EXP 	patch_background: autoDraw = False
53.9238 	EXP 	patch_foreground: autoDraw = False
53.9238 	EXP 	patch_test: autoDraw = False
53.9238 	EXP 	text_task: autoDraw = False
53.9238 	EXP 	text: autoDraw = True
54.1250 	EXP 	New trial (rep=2, index=0): {'rgb_luminance': 0.3}
54.1425 	EXP 	text: autoDraw = False
54.1425 	EXP 	patch_background: autoDraw = True
54.1425 	EXP 	patch_foreground: autoDraw = True
54.1425 	EXP 	patch_test: autoDraw = True
54.1425 	EXP 	text_task: autoDraw = True
55.7824 	DATA 	Keypress: left
55.7877 	EXP 	patch_background: autoDraw = False
55.7877 	EXP 	patch_foreground: autoDraw = False
55.7877 	EXP 	patch_test: autoDraw = False
55.7877 	EXP 	text_task: autoDraw = False
55.7877 	EXP 	text: autoDraw = True
55.9844 	EXP 	New trial (rep=2, index=1): {'rgb_luminance': 0.7}
56.0002 	EXP 	text: autoDraw = False
56.0002 	EXP 	patch_background: autoDraw = True
56.0002 	EXP 	patch_foreground: autoDraw = True
56.0002 	EXP 	patch_test: autoDraw = True
56.0002 	EXP 	text_task: autoDraw = True
56.6472 	DATA 	Keypress: right
56.6522 	EXP 	patch_background: autoDraw = False
56.6522 	EXP 	patch_foreground: autoDraw = False
56.6522 	EXP 	patch_test: autoDraw = False
56.6522 	EXP 	text_task: autoDraw = False
56.6522 	EXP 	text: autoDraw = True
56.8504 	EXP 	New trial (rep=2, index=2): {'rgb_luminance': 0.5}
56.8663 	EXP 	text: autoDraw = False
56.8663 	EXP 	patch_background: autoDraw = True
56.8663 	EXP 	patch_foreground: autoDraw = True
56.8663 	EXP 	patch_test: autoDraw = True
56.8663 	EXP 	text_task: autoDraw = True
