rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.7,4,1,37,7,115.8597142000217,None,115.8597142000217,None,115.8597142000217,None,right,0.492682300042361,115.93989880010486,None,115.8597142000217,None,116.46445470000617,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,4,2,38,4,116.67465280008037,None,116.67465280008037,None,116.67465280008037,None,left,1.0019008999224752,116.74077480006963,None,116.67465280008037,None,117.77959970000666,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,4,3,39,0,117.99303890008014,None,117.99303890008014,None,117.99303890008014,None,left,0.48159410001244396,118.07701640005689,None,117.99303890008014,None,118.59417310007848,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,4,4,40,2,118.80578720010817,None,118.80578720010817,None,118.80578720010817,None,left,1.1746199000626802,118.88940120011102,None,118.80578720010817,None,120.09408220008481,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,4,5,41,5,120.30438030010555,None,120.30438030010555,None,120.30438030010555,None,right,0.3964331999886781,120.38612360006664,None,120.30438030010555,None,120.82057950005401,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,4,6,42,3,121.03603650000878,None,121.03603650000878,None,121.03603650000878,None,right,0.36686150007881224,121.11990480008535,None,121.03603650000878,None,121.52106570010073,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,4,7,43,1,121.72497510001995,None,121.72497510001995,None,121.72497510001995,None,left,0.9808157000225037,121.81783850002103,None,121.72497510001995,None,122.83438240003306,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,4,8,44,6,123.0345092000207,None,123.0345092000207,None,123.0345092000207,None,right,0.7920549999689683,123.1105507001048,None,123.0345092000207,None,123.93897070002276,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,5,0,45,2,124.14966290001757,None,124.14966290001757,None,124.14966290001757,None,right,1.1432248998899013,124.23284120007884,None,124.14966290001757,None,125.40749790007249,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,5,1,46,7,125.61676870007068,None,125.61676870007068,None,125.61676870007068,None,right,0.4932379999663681,125.71510680008214,None,125.61676870007068,None,126.23614100005943,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,5,2,47,8,126.44805360003375,None,126.44805360003375,None,126.44805360003375,None,right,0.41023999999742955,126.51637050008867,None,126.44805360003375,None,126.95284710009582,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,5,3,48,1,127.16549370007124,None,127.16549370007124,None,127.16549370007124,None,left,0.6078151999972761,127.24832790007349,None,127.16549370007124,None,127.88673600007314,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,5,4,49,3,128.0961212000111,None,128.0961212000111,None,128.0961212000111,None,left,0.9081131001003087,128.16415910003707,None,128.0961212000111,None,129.1099758000346,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,5,5,50,4,129.3167310000863,None,129.3167310000863,None,129.3167310000863,None,right,0.4286771999904886,129.39573730004486,None,129.3167310000863,None,129.8526427000761,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,5,6,51,6,130.0631399000995,None,130.0631399000995,None,130.0631399000995,None,right,0.3815788000356406,130.1451395000331,None,130.0631399000995,None,130.55159310007002,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,5,7,52,0,130.76255590002984,None,130.76255590002984,None,130.76255590002984,None,left,0.6123631000518799,130.8435552000301,None,130.76255590002984,None,131.48048130003735,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,5,8,53,5,131.69460140005685,None,131.69460140005685,None,131.69460140005685,None,right,0.8533525998936966,131.76939900009893,None,131.69460140005685,None,132.64723670005333,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,6,0,54,6,132.86296610010322,None,132.86296610010322,None,132.86296610010322,None,right,0.7047377000562847,132.94183930009604,None,132.86296610010322,None,133.6802717000246,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,6,1,55,0,133.89345170010347,None,133.89345170010347,None,133.89345170010347,None,left,0.6146200998919085,133.97588200005703,None,133.89345170010347,None,134.6092247000197,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,6,2,56,7,134.81040010007564,None,134.81040010007564,None,134.81040010007564,None,right,0.6450034999288619,134.89028850011528,None,134.81040010007564,None,135.57357640005648,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,6,3,57,4,135.77289180003572,None,135.77289180003572,None,135.77289180003572,None,right,1.0066323999781162,135.85677340009715,None,135.77289180003572,None,136.88927790010348,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,6,4,58,1,137.10546450002585,None,137.10546450002585,None,137.10546450002585,None,right,1.676396599970758,137.18797100009397,None,137.10546450002585,None,138.8930775000481,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,6,5,59,3,139.10450650006533,None,139.10450650006533,None,139.10450650006533,None,left,0.732700299937278,139.18605730007403,None,139.10450650006533,None,139.9528446000768,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,6,6,60,2,140.15649390011095,None,140.15649390011095,None,140.15649390011095,None,right,1.984048999962397,140.23845790000632,None,140.15649390011095,None,142.25647320004646,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,6,7,61,8,142.4689055000199,None,142.4689055000199,None,142.4689055000199,None,left,1.0177555999252945,142.55015710007865,None,142.4689055000199,None,143.59077400004026,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,6,8,62,5,143.80096580006648,None,143.80096580006648,None,143.80096580006648,None,right,2.3145494000054896,143.8760600000387,None,143.80096580006648,None,146.21362600009888,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,7,0,63,2,146.4140747000929,None,146.4140747000929,None,146.4140747000929,None,left,0.7662841000128537,146.49695730011445,None,146.4140747000929,None,147.28712940006517,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,7,1,64,8,147.5016737000551,None,147.5016737000551,None,147.5016737000551,None,right,0.5437219999730587,147.58284170005936,None,147.5016737000551,None,148.1621032000985,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,7,2,65,6,148.36296370008495,None,148.36296370008495,None,148.36296370008495,None,right,0.8476931999903172,148.44689070002642,None,148.36296370008495,None,149.31246440007817,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,7,3,66,7,149.527851400082,None,149.527851400082,None,149.527851400082,None,right,0.7081281999126077,149.6121571001131,None,149.527851400082,None,150.35135430004448,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,7,4,67,1,150.5630842000246,None,150.5630842000246,None,150.5630842000246,None,left,1.452384400065057,150.642791600083,None,150.5630842000246,None,152.1139082000591,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,7,5,68,4,152.3271367000416,None,152.3271367000416,None,152.3271367000416,None,right,0.7748412000946701,152.40786790009588,None,152.3271367000416,None,153.23162299999967,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,7,6,69,0,153.45849480002653,None,153.45849480002653,None,153.45849480002653,None,left,0.7786872000433505,153.54050010000356,None,153.45849480002653,None,154.34764480008744,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,7,7,70,3,154.55943450005725,None,154.55943450005725,None,154.55943450005725,None,left,2.942664800095372,154.6398160000099,None,154.55943450005725,None,157.62255680002272,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,7,8,71,5,157.8429586000275,None,157.8429586000275,None,157.8429586000275,None,right,0.6838288999861106,157.92301090003457,None,157.8429586000275,None,158.64942750008777,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,8,0,72,5,158.85824010008946,None,158.85824010008946,None,158.85824010008946,None,right,0.5658793000038713,158.93750140001066,None,158.85824010008946,None,159.52307320002,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,8,1,73,4,159.74039880000055,None,159.74039880000055,None,159.74039880000055,None,right,0.5467677999986336,159.82035350007936,None,159.74039880000055,None,160.39012470003217,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,8,2,74,7,160.60146880010143,None,160.60146880010143,None,160.60146880010143,None,right,0.7538102000253275,160.68503940000664,None,160.60146880010143,None,161.46797880006488,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,8,3,75,6,161.66840220009908,None,161.66840220009908,None,161.66840220009908,None,right,0.6380735000129789,161.760377000086,None,161.66840220009908,None,162.4350667000981,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,8,4,76,8,162.6497019000817,None,162.6497019000817,None,162.6497019000817,None,right,0.43586550001055,162.73221960000228,None,162.6497019000817,None,163.18772880011238,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,8,5,77,0,163.40252920007333,None,163.40252920007333,None,163.40252920007333,None,left,0.6919221000280231,163.48301190009806,None,163.40252920007333,None,164.2220599000575,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,8,6,78,3,164.43450520001352,None,164.43450520001352,None,164.43450520001352,None,left,1.0026929999003187,164.51587380003184,None,164.43450520001352,None,165.5366970000323,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,8,7,79,2,165.75307920004707,None,165.75307920004707,None,165.75307920004707,None,left,0.9007604999933392,165.83370970003307,None,165.75307920004707,None,166.7672920000041,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,8,8,80,1,166.97943550010677,None,166.97943550010677,None,166.97943550010677,None,left,0.5674362999852747,167.06329750001896,None,166.97943550010677,None,167.66397960006725,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,9,0,81,0,167.88821020000614,None,167.88821020000614,None,167.88821020000614,None,left,0.9298535999841988,167.96467130002566,None,167.88821020000614,None,168.9297421000665,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,9,1,82,2,169.14551310008392,None,169.14551310008392,None,169.14551310008392,None,right,0.4964963999809697,169.23030210006982,None,169.14551310008392,None,169.7598738000961,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,9,2,83,1,169.96094740007538,None,169.96094740007538,None,169.96094740007538,None,right,0.4988718000240624,170.04383440001402,None,169.96094740007538,None,170.56414600007702,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,9,3,84,6,170.78374990005977,None,170.78374990005977,None,170.78374990005977,None,right,0.6905826999573037,170.86145640001632,None,170.78374990005977,None,171.58214140008204,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,9,4,85,5,171.79192760004662,None,171.79192760004662,None,171.79192760004662,None,right,0.4433333999477327,171.87702700006776,None,171.79192760004662,None,172.35059900011402,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,9,5,86,4,172.56189840007573,None,172.56189840007573,None,172.56189840007573,None,right,0.46068579994607717,172.64241600001696,None,172.56189840007573,None,173.1291466000257,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,9,6,87,7,173.346718100016,None,173.346718100016,None,173.346718100016,None,right,0.41367499995976686,173.42511720000766,None,173.346718100016,None,173.86243530001957,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,9,7,88,8,174.07436120009515,None,174.07436120009515,None,174.07436120009515,None,right,0.3697806999552995,174.15692570002284,None,174.07436120009515,None,174.54457980010193,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,9,8,89,3,174.75597320008092,None,174.75597320008092,None,174.75597320008092,None,right,0.857929400051944,174.82278300006874,None,174.75597320008092,None,175.71057810005732,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,10,0,90,1,175.92249180004,None,175.92249180004,None,175.92249180004,None,left,0.47448590002022684,176.0058180000633,None,175.92249180004,None,176.51173160003964,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,10,1,91,2,176.72354400006589,None,176.72354400006589,None,176.72354400006589,None,left,0.37876460002735257,176.8039732000325,None,176.72354400006589,None,177.2087914000731,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,10,2,92,5,177.42052620009053,None,177.42052620009053,None,177.42052620009053,None,right,0.4614968999521807,177.50514340004884,None,177.42052620009053,None,178.0100404000841,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,10,3,93,8,178.22139070008416,None,178.22139070008416,None,178.22139070008416,None,right,0.5278390999883413,178.30274670000654,None,178.22139070008416,None,178.87118210003246,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,10,4,94,7,179.09106620005332,None,179.09106620005332,None,179.09106620005332,None,right,0.6065273000858724,179.1695444000652,None,179.09106620005332,None,179.81078590010293,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,10,5,95,0,180.02445100003388,None,180.02445100003388,None,180.02445100003388,None,left,0.6721374000189826,180.11100930010434,None,180.02445100003388,None,180.80781460006256,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,10,6,96,3,181.01731560006738,None,181.01731560006738,None,181.01731560006738,None,right,0.9304439999395981,181.08440620009787,None,181.01731560006738,None,182.03932170011103,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,10,7,97,4,182.25599070009775,None,182.25599070009775,None,182.25599070009775,None,right,0.6973467000061646,182.34232920000795,None,182.25599070009775,None,183.07957220007665,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,10,8,98,6,183.29803760000505,None,183.29803760000505,None,183.29803760000505,None,right,0.3293028000043705,183.38141970010474,None,183.29803760000505,None,183.74945820006542,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.7,11,0,99,7,183.96418310003355,None,183.96418310003355,None,183.96418310003355,None,right,0.3508949999231845,184.04767910006922,None,183.96418310003355,None,184.43558140005916,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,11,1,100,1,184.64849380007945,None,184.64849380007945,None,184.64849380007945,None,left,0.9314758999971673,184.7311373000266,None,184.64849380007945,None,185.6955319000408,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.45,11,2,101,3,185.9003029000014,None,185.9003029000014,None,185.9003029000014,None,right,1.1830332000972703,185.98357280006167,None,185.9003029000014,None,187.200768000097,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,11,3,102,0,187.4182345001027,None,187.4182345001027,None,187.4182345001027,None,left,0.7716713999398053,187.5005829000147,None,187.4182345001027,None,188.299181300099,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,11,4,103,2,188.51101020001806,None,188.51101020001806,None,188.51101020001806,None,right,0.621477400069125,188.59318300010636,None,188.51101020001806,None,189.24905480002053,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,11,5,104,4,189.45969390007667,None,189.45969390007667,None,189.45969390007667,None,right,2.119112499989569,189.52733760001138,None,189.45969390007667,None,191.68144100008067,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,11,6,105,6,191.89145650004502,None,191.89145650004502,None,191.89145650004502,None,right,0.8740881000412628,191.95810700010043,None,191.89145650004502,None,192.8616140000522,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,11,7,106,8,193.07330980000552,None,193.07330980000552,None,193.07330980000552,None,right,0.9300564000150189,193.1493237001123,None,193.07330980000552,None,194.1056341000367,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,11,8,107,5,194.30758830008563,None,194.30758830008563,None,194.30758830008563,None,left,0.9068990999367088,194.38898150005843,None,194.30758830008563,None,195.32738130004145,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.55,12,0,108,5,195.5400646000635,None,195.5400646000635,None,195.5400646000635,None,left,0.5064632000867277,195.62095800007228,None,195.5400646000635,None,196.15370730008,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.6,12,1,109,6,196.355774100055,None,196.355774100055,None,196.355774100055,None,left,0.8664247998967767,196.42988200008404,None,196.355774100055,None,197.32638930005487,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.3,12,2,110,1,197.5394762000069,None,197.5394762000069,None,197.5394762000069,None,left,0.7318481999682263,197.61922790005337,None,197.5394762000069,None,198.3741312000202,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.4,12,3,111,2,198.5857952000806,None,198.5857952000806,None,198.5857952000806,None,left,0.4647771999007091,198.67043460009154,None,198.5857952000806,None,199.15746460005175,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.5,12,4,112,4,199.36794010002632,None,199.36794010002632,None,199.36794010002632,None,left,0.468174499925226,199.4511429000413,None,199.36794010002632,None,199.9379885001108,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.1,12,5,113,0,200.15117810002994,None,200.15117810002994,None,200.15117810002994,None,left,0.5147292000474408,200.2201249001082,None,200.15117810002994,None,200.7643148000352,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
0.9,12,6,114,8,200.97038530011196,None,200.97038530011196,None,200.97038530011196,None,right,0.5484500000020489,201.0509262001142,None,200.97038530011196,None,201.62670880008955,None,e,001,2022_Jan_23_1047,contrast,2021.2.3,60.534996189768655,
