rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.4,4,3,39,2,151.16128580004442,None,151.16128580004442,None,151.16128580004442,None,right,0.6995311999926344,151.24432970001362,None,151.16128580004442,None,151.96198210003786,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.3,4,4,40,1,152.17603580001742,None,152.17603580001742,None,152.17603580001742,None,right,0.5337635999312624,152.25939510005992,None,152.17603580001742,None,152.81130250007845,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,4,5,41,6,153.02570230001584,None,153.02570230001584,None,153.02570230001584,None,right,0.6926602000603452,153.0933068000013,None,153.02570230001584,None,153.8099981000414,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.9,4,6,42,8,154.02438040007837,None,154.02438040007837,None,154.02438040007837,None,right,0.6215185999171808,154.10746570001356,None,154.02438040007837,None,154.75025310006458,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,4,7,43,5,154.95850750000682,None,154.95850750000682,None,154.95850750000682,None,left,1.0291615999303758,155.04408530006185,None,154.95850750000682,None,156.0916212000884,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.7,4,8,44,7,156.30561600008514,None,156.30561600008514,None,156.30561600008514,None,right,0.4851055999752134,156.38894960004836,None,156.30561600008514,None,156.89318080001976,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.6,5,0,45,6,157.10654010006692,None,157.10654010006692,None,157.10654010006692,None,right,1.493181600002572,157.18901360000018,None,157.10654010006692,None,158.70726560009643,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.55,5,1,46,5,158.92100230010692,None,158.92100230010692,None,158.92100230010692,None,right,0.5256229999940842,159.00387800007593,None,158.92100230010692,None,159.55540690000635,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.1,5,2,47,0,159.76964680000674,None,159.76964680000674,None,159.76964680000674,None,left,0.5711902000475675,159.85247990000062,None,159.76964680000674,None,160.45390670001507,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
0.5,5,3,48,4,160.66968610009644,None,160.66968610009644,None,160.66968610009644,None,right,1.0961470999754965,160.75171340000816,None,160.66968610009644,None,161.87004340009298,None,e_rgb,001,2022_Jan_23_1109,contrast,2021.2.3,60.10702657477622,
