rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1,1,10,2,52.75439030001871,None,52.75439030001871,None,52.75439030001871,None,right,5.1000690999790095,52.837494100036565,None,52.75439030001871,None,57.96911380003439,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,1,2,11,0,58.18320960004348,None,58.18320960004348,None,58.18320960004348,None,left,1.0798309000092559,58.266154400014784,None,58.18320960004348,None,59.367478400003165,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,1,3,12,7,59.58208390005166,None,59.58208390005166,None,59.58208390005166,None,right,0.656377799983602,59.66513330000453,None,59.58208390005166,None,60.349953300028574,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,1,4,13,3,60.56452130002435,None,60.56452130002435,None,60.56452130002435,None,right,2.0119687999831513,60.64725560002262,None,60.56452130002435,None,62.681383200048,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,1,5,14,8,62.8956839000457,None,62.8956839000457,None,62.8956839000457,None,right,0.6226762000005692,62.97886220004875,None,62.8956839000457,None,63.63036380003905,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,1,6,15,4,63.84490710002137,None,63.84490710002137,None,63.84490710002137,None,right,2.2493066000170074,63.92800220003119,None,63.84490710002137,None,66.19525220000651,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,1,7,16,1,66.40948970004683,None,66.40948970004683,None,66.40948970004683,None,left,1.6048999999766238,66.49257480003871,None,66.40948970004683,None,68.12621140002739,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,1,8,17,6,68.34065110003576,None,68.34065110003576,None,68.34065110003576,None,right,0.5852316000382416,68.42422149999766,None,68.34065110003576,None,69.04196170001524,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,2,0,18,8,69.25647780002328,None,69.25647780002328,None,69.25647780002328,None,right,1.2698286999948323,69.33984000002965,None,69.25647780002328,None,70.64228290005121,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,2,1,19,0,70.85543350002263,None,70.85543350002263,None,70.85543350002263,None,left,0.9510700000100769,70.9384710000013,None,70.85543350002263,None,71.90651930001331,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,2,2,20,4,72.12092910002684,None,72.12092910002684,None,72.12092910002684,None,right,0.597973300027661,72.20420740003465,None,72.12092910002684,None,72.82274230004987,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,2,3,21,1,73.03690510004526,None,73.03690510004526,None,73.03690510004526,None,left,2.401733400009107,73.11997880000854,None,73.03690510004526,None,75.55345040000975,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,2,4,22,5,75.76787900005002,None,75.76787900005002,None,75.76787900005002,None,right,0.43617160001304,75.85325030004606,None,75.76787900005002,None,76.33379600004992,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,2,5,23,3,76.53413400001591,None,76.53413400001591,None,76.53413400001591,None,right,1.2101890000049025,76.61703680001665,None,76.53413400001591,None,77.85144490003586,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,2,6,24,6,78.0657227000338,None,78.0657227000338,None,78.0657227000338,None,right,0.4950368999852799,78.1487392000272,None,78.0657227000338,None,78.66749050002545,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,2,7,25,2,78.88170480000554,None,78.88170480000554,None,78.88170480000554,None,right,1.1169358999468386,78.96495720004896,None,78.88170480000554,None,80.09960040001897,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,2,8,26,7,80.31388100003824,None,80.31388100003824,None,80.31388100003824,None,right,0.5178110999986529,80.39682600001106,None,80.31388100003824,None,80.93357789999573,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,3,0,27,4,81.14672260003863,None,81.14672260003863,None,81.14672260003863,None,right,1.413530300022103,81.22952760005137,None,81.14672260003863,None,82.66421469999477,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
